Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,4.0,6.5,11.0,23.5,16.0,12.5,8.5
OB,-4.0,0.0,2.5,7.0,19.5,12.0,8.5,4.5
롯데,-6.5,-2.5,0.0,4.5,17.0,9.5,6.0,2.0
삼성,-11.0,-7.0,-4.5,0.0,12.5,5.0,1.5,-2.5
쌍방울,-23.5,-19.5,-17.0,-12.5,0.0,-7.5,-11.0,-15.0
태평양,-16.0,-12.0,-9.5,-5.0,7.5,0.0,-3.5,-7.5
한화,-12.5,-8.5,-6.0,-1.5,11.0,3.5,0.0,-4.0
해태,-8.5,-4.5,-2.0,2.5,15.0,7.5,4.0,0.0
