Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-7.0,-19.5,-24.5,-14.5,5.0,-5.0,-21.5
OB,7.0,0.0,-12.5,-17.5,-7.5,12.0,2.0,-14.5
롯데,19.5,12.5,0.0,-5.0,5.0,24.5,14.5,-2.0
빙그레,24.5,17.5,5.0,0.0,10.0,29.5,19.5,3.0
삼성,14.5,7.5,-5.0,-10.0,0.0,19.5,9.5,-7.0
쌍방울,-5.0,-12.0,-24.5,-29.5,-19.5,0.0,-10.0,-26.5
태평양,5.0,-2.0,-14.5,-19.5,-9.5,10.0,0.0,-16.5
해태,21.5,14.5,2.0,-3.0,7.0,26.5,16.5,0.0
