Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-14.0,2.0,-5.0,-8.0,-10.0,-6.5,-14.0,14.5
LG,14.0,0.0,16.0,9.0,6.0,4.0,7.5,0.0,28.5
NC,-2.0,-16.0,0.0,-7.0,-10.0,-12.0,-8.5,-16.0,12.5
SK,5.0,-9.0,7.0,0.0,-3.0,-5.0,-1.5,-9.0,19.5
넥센,8.0,-6.0,10.0,3.0,0.0,-2.0,1.5,-6.0,22.5
두산,10.0,-4.0,12.0,5.0,2.0,0.0,3.5,-4.0,24.5
롯데,6.5,-7.5,8.5,1.5,-1.5,-3.5,0.0,-7.5,21.0
삼성,14.0,0.0,16.0,9.0,6.0,4.0,7.5,0.0,28.5
한화,-14.5,-28.5,-12.5,-19.5,-22.5,-24.5,-21.0,-28.5,0.0
