Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,5.5,11.0,15.5,2.5,20.5,26.5,-5.5
OB,-5.5,0.0,5.5,10.0,-3.0,15.0,21.0,-11.0
롯데,-11.0,-5.5,0.0,4.5,-8.5,9.5,15.5,-16.5
빙그레,-15.5,-10.0,-4.5,0.0,-13.0,5.0,11.0,-21.0
삼성,-2.5,3.0,8.5,13.0,0.0,18.0,24.0,-8.0
쌍방울,-20.5,-15.0,-9.5,-5.0,-18.0,0.0,6.0,-26.0
태평양,-26.5,-21.0,-15.5,-11.0,-24.0,-6.0,0.0,-32.0
해태,5.5,11.0,16.5,21.0,8.0,26.0,32.0,0.0
