Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,8.0,-3.5,-3.5,8.5,6.5,10.0,7.0
LG,-8.0,0.0,-11.5,-11.5,0.5,-1.5,2.0,-1.0
SK,3.5,11.5,0.0,0.0,12.0,10.0,13.5,10.5
두산,3.5,11.5,0.0,0.0,12.0,10.0,13.5,10.5
롯데,-8.5,-0.5,-12.0,-12.0,0.0,-2.0,1.5,-1.5
삼성,-6.5,1.5,-10.0,-10.0,2.0,0.0,3.5,0.5
한화,-10.0,-2.0,-13.5,-13.5,-1.5,-3.5,0.0,-3.0
히어로즈,-7.0,1.0,-10.5,-10.5,1.5,-0.5,3.0,0.0
