Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.5,6.0,-4.5,4.5,0.5,3.0,-19.5
OB,-4.5,0.0,1.5,-9.0,0.0,-4.0,-1.5,-24.0
롯데,-6.0,-1.5,0.0,-10.5,-1.5,-5.5,-3.0,-25.5
삼성,4.5,9.0,10.5,0.0,9.0,5.0,7.5,-15.0
쌍방울,-4.5,0.0,1.5,-9.0,0.0,-4.0,-1.5,-24.0
한화,-0.5,4.0,5.5,-5.0,4.0,0.0,2.5,-20.0
해태,-3.0,1.5,3.0,-7.5,1.5,-2.5,0.0,-22.5
현대,19.5,24.0,25.5,15.0,24.0,20.0,22.5,0.0
