Team1_x,LG,OB,롯데,빙그레,삼성,태평양,해태
LG,0.0,4.5,-2.0,-5.0,-3.0,-2.0,-2.5
OB,-4.5,0.0,-6.5,-9.5,-7.5,-6.5,-7.0
롯데,2.0,6.5,0.0,-3.0,-1.0,0.0,-0.5
빙그레,5.0,9.5,3.0,0.0,2.0,3.0,2.5
삼성,3.0,7.5,1.0,-2.0,0.0,1.0,0.5
태평양,2.0,6.5,0.0,-3.0,-1.0,0.0,-0.5
해태,2.5,7.0,0.5,-2.5,-0.5,0.5,0.0
