Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.5,2.5,0.0,-3.0,-3.5,-1.5,-6.0
OB,-0.5,0.0,2.0,-0.5,-3.5,-4.0,-2.0,-6.5
롯데,-2.5,-2.0,0.0,-2.5,-5.5,-6.0,-4.0,-8.5
삼성,0.0,0.5,2.5,0.0,-3.0,-3.5,-1.5,-6.0
쌍방울,3.0,3.5,5.5,3.0,0.0,-0.5,1.5,-3.0
한화,3.5,4.0,6.0,3.5,0.5,0.0,2.0,-2.5
해태,1.5,2.0,4.0,1.5,-1.5,-2.0,0.0,-4.5
현대,6.0,6.5,8.5,6.0,3.0,2.5,4.5,0.0
