Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,3.0,3.5,-6.0,1.5,-19.5,1.5,-13.0
LG,-3.0,0.0,0.5,-9.0,-1.5,-22.5,-1.5,-16.0
SK,-3.5,-0.5,0.0,-9.5,-2.0,-23.0,-2.0,-16.5
두산,6.0,9.0,9.5,0.0,7.5,-13.5,7.5,-7.0
롯데,-1.5,1.5,2.0,-7.5,0.0,-21.0,0.0,-14.5
삼성,19.5,22.5,23.0,13.5,21.0,0.0,21.0,6.5
한화,-1.5,1.5,2.0,-7.5,0.0,-21.0,0.0,-14.5
현대,13.0,16.0,16.5,7.0,14.5,-6.5,14.5,0.0
