Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-5.0,-7.0,-17.5,-7.5,1.5,-2.5,-15.0
OB,5.0,0.0,-2.0,-12.5,-2.5,6.5,2.5,-10.0
롯데,7.0,2.0,0.0,-10.5,-0.5,8.5,4.5,-8.0
빙그레,17.5,12.5,10.5,0.0,10.0,19.0,15.0,2.5
삼성,7.5,2.5,0.5,-10.0,0.0,9.0,5.0,-7.5
쌍방울,-1.5,-6.5,-8.5,-19.0,-9.0,0.0,-4.0,-16.5
태평양,2.5,-2.5,-4.5,-15.0,-5.0,4.0,0.0,-12.5
해태,15.0,10.0,8.0,-2.5,7.5,16.5,12.5,0.0
