Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,9.5,2.0,-4.5,0.0,2.5,-4.5,9.0
LG,-4.5,0.0,5.0,-2.5,-9.0,-4.5,-2.0,-9.0,4.5
NC,-9.5,-5.0,0.0,-7.5,-14.0,-9.5,-7.0,-14.0,-0.5
SK,-2.0,2.5,7.5,0.0,-6.5,-2.0,0.5,-6.5,7.0
넥센,4.5,9.0,14.0,6.5,0.0,4.5,7.0,0.0,13.5
두산,0.0,4.5,9.5,2.0,-4.5,0.0,2.5,-4.5,9.0
롯데,-2.5,2.0,7.0,-0.5,-7.0,-2.5,0.0,-7.0,6.5
삼성,4.5,9.0,14.0,6.5,0.0,4.5,7.0,0.0,13.5
한화,-9.0,-4.5,0.5,-7.0,-13.5,-9.0,-6.5,-13.5,0.0
