Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,3.0,2.5,-5.0,3.5,-17.5,-0.5,-14.0
LG,-3.0,0.0,-0.5,-8.0,0.5,-20.5,-3.5,-17.0
SK,-2.5,0.5,0.0,-7.5,1.0,-20.0,-3.0,-16.5
두산,5.0,8.0,7.5,0.0,8.5,-12.5,4.5,-9.0
롯데,-3.5,-0.5,-1.0,-8.5,0.0,-21.0,-4.0,-17.5
삼성,17.5,20.5,20.0,12.5,21.0,0.0,17.0,3.5
한화,0.5,3.5,3.0,-4.5,4.0,-17.0,0.0,-13.5
현대,14.0,17.0,16.5,9.0,17.5,-3.5,13.5,0.0
