Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,13.5,25.5,3.5,2.0,21.0,-2.5,21.0
OB,-13.5,0.0,12.0,-10.0,-11.5,7.5,-16.0,7.5
롯데,-25.5,-12.0,0.0,-22.0,-23.5,-4.5,-28.0,-4.5
삼성,-3.5,10.0,22.0,0.0,-1.5,17.5,-6.0,17.5
쌍방울,-2.0,11.5,23.5,1.5,0.0,19.0,-4.5,19.0
한화,-21.0,-7.5,4.5,-17.5,-19.0,0.0,-23.5,0.0
해태,2.5,16.0,28.0,6.0,4.5,23.5,0.0,23.5
현대,-21.0,-7.5,4.5,-17.5,-19.0,0.0,-23.5,0.0
