Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-3.0,-6.0,-3.0,13.5,3.5,2.0,-2.0
두산,3.0,0.0,-3.0,0.0,16.5,6.5,5.0,1.0
롯데,6.0,3.0,0.0,3.0,19.5,9.5,8.0,4.0
삼성,3.0,0.0,-3.0,0.0,16.5,6.5,5.0,1.0
쌍방울,-13.5,-16.5,-19.5,-16.5,0.0,-10.0,-11.5,-15.5
한화,-3.5,-6.5,-9.5,-6.5,10.0,0.0,-1.5,-5.5
해태,-2.0,-5.0,-8.0,-5.0,11.5,1.5,0.0,-4.0
현대,2.0,-1.0,-4.0,-1.0,15.5,5.5,4.0,0.0
