Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.5,-21.0,2.5,-11.5,-5.0,-11.5,4.0
LG,2.5,0.0,-18.5,5.0,-9.0,-2.5,-9.0,6.5
SK,21.0,18.5,0.0,23.5,9.5,16.0,9.5,25.0
넥센,-2.5,-5.0,-23.5,0.0,-14.0,-7.5,-14.0,1.5
두산,11.5,9.0,-9.5,14.0,0.0,6.5,0.0,15.5
롯데,5.0,2.5,-16.0,7.5,-6.5,0.0,-6.5,9.0
삼성,11.5,9.0,-9.5,14.0,0.0,6.5,0.0,15.5
한화,-4.0,-6.5,-25.0,-1.5,-15.5,-9.0,-15.5,0.0
