Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,14.0,9.5,22.0,34.5,-1.0,16.0,-3.0
LG,-14.0,0.0,-4.5,8.0,20.5,-15.0,2.0,-17.0
SK,-9.5,4.5,0.0,12.5,25.0,-10.5,6.5,-12.5
두산,-22.0,-8.0,-12.5,0.0,12.5,-23.0,-6.0,-25.0
롯데,-34.5,-20.5,-25.0,-12.5,0.0,-35.5,-18.5,-37.5
삼성,1.0,15.0,10.5,23.0,35.5,0.0,17.0,-2.0
한화,-16.0,-2.0,-6.5,6.0,18.5,-17.0,0.0,-19.0
현대,3.0,17.0,12.5,25.0,37.5,2.0,19.0,0.0
