Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-3.5,-0.5,-14.0,-8.5,-7.5,-13.0
OB,3.5,0.0,3.0,-10.5,-5.0,-4.0,-9.5
롯데,0.5,-3.0,0.0,-13.5,-8.0,-7.0,-12.5
빙그레,14.0,10.5,13.5,0.0,5.5,6.5,1.0
삼성,8.5,5.0,8.0,-5.5,0.0,1.0,-4.5
태평양,7.5,4.0,7.0,-6.5,-1.0,0.0,-5.5
해태,13.0,9.5,12.5,-1.0,4.5,5.5,0.0
