Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,6.5,4.0,7.0,4.0,9.5,12.5,-6.5
OB,-6.5,0.0,-2.5,0.5,-2.5,3.0,6.0,-13.0
롯데,-4.0,2.5,0.0,3.0,0.0,5.5,8.5,-10.5
빙그레,-7.0,-0.5,-3.0,0.0,-3.0,2.5,5.5,-13.5
삼성,-4.0,2.5,0.0,3.0,0.0,5.5,8.5,-10.5
쌍방울,-9.5,-3.0,-5.5,-2.5,-5.5,0.0,3.0,-16.0
태평양,-12.5,-6.0,-8.5,-5.5,-8.5,-3.0,0.0,-19.0
해태,6.5,13.0,10.5,13.5,10.5,16.0,19.0,0.0
