Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.0,-8.0,1.5,-3.5,6.5,6.0,-9.5
SK,-20.0,0.0,-28.0,-18.5,-23.5,-13.5,-14.0,-29.5
두산,8.0,28.0,0.0,9.5,4.5,14.5,14.0,-1.5
롯데,-1.5,18.5,-9.5,0.0,-5.0,5.0,4.5,-11.0
삼성,3.5,23.5,-4.5,5.0,0.0,10.0,9.5,-6.0
한화,-6.5,13.5,-14.5,-5.0,-10.0,0.0,-0.5,-16.0
해태,-6.0,14.0,-14.0,-4.5,-9.5,0.5,0.0,-15.5
현대,9.5,29.5,1.5,11.0,6.0,16.0,15.5,0.0
