Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,21.5,-8.5,-5.5,-9.0,8.5,5.5,-20.0
SK,-21.5,0.0,-30.0,-27.0,-30.5,-13.0,-16.0,-41.5
두산,8.5,30.0,0.0,3.0,-0.5,17.0,14.0,-11.5
롯데,5.5,27.0,-3.0,0.0,-3.5,14.0,11.0,-14.5
삼성,9.0,30.5,0.5,3.5,0.0,17.5,14.5,-11.0
한화,-8.5,13.0,-17.0,-14.0,-17.5,0.0,-3.0,-28.5
해태,-5.5,16.0,-14.0,-11.0,-14.5,3.0,0.0,-25.5
현대,20.0,41.5,11.5,14.5,11.0,28.5,25.5,0.0
