Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-10.5,-17.5,-9.0,-25.0,-6.5,-6.0,-26.5,2.0
LG,10.5,0.0,-7.0,1.5,-14.5,4.0,4.5,-16.0,12.5
NC,17.5,7.0,0.0,8.5,-7.5,11.0,11.5,-9.0,19.5
SK,9.0,-1.5,-8.5,0.0,-16.0,2.5,3.0,-17.5,11.0
넥센,25.0,14.5,7.5,16.0,0.0,18.5,19.0,-1.5,27.0
두산,6.5,-4.0,-11.0,-2.5,-18.5,0.0,0.5,-20.0,8.5
롯데,6.0,-4.5,-11.5,-3.0,-19.0,-0.5,0.0,-20.5,8.0
삼성,26.5,16.0,9.0,17.5,1.5,20.0,20.5,0.0,28.5
한화,-2.0,-12.5,-19.5,-11.0,-27.0,-8.5,-8.0,-28.5,0.0
