Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,3.0,0.0,8.5,9.5,-3.0,4.0,-2.0
LG,-3.0,0.0,-3.0,5.5,6.5,-6.0,1.0,-5.0
SK,0.0,3.0,0.0,8.5,9.5,-3.0,4.0,-2.0
두산,-8.5,-5.5,-8.5,0.0,1.0,-11.5,-4.5,-10.5
롯데,-9.5,-6.5,-9.5,-1.0,0.0,-12.5,-5.5,-11.5
삼성,3.0,6.0,3.0,11.5,12.5,0.0,7.0,1.0
한화,-4.0,-1.0,-4.0,4.5,5.5,-7.0,0.0,-6.0
현대,2.0,5.0,2.0,10.5,11.5,-1.0,6.0,0.0
