Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-1.0,-14.0,-7.0,-7.0,-6.0,-6.0,-4.0
LG,1.0,0.0,-13.0,-6.0,-6.0,-5.0,-5.0,-3.0
SK,14.0,13.0,0.0,7.0,7.0,8.0,8.0,10.0
두산,7.0,6.0,-7.0,0.0,0.0,1.0,1.0,3.0
롯데,7.0,6.0,-7.0,0.0,0.0,1.0,1.0,3.0
삼성,6.0,5.0,-8.0,-1.0,-1.0,0.0,0.0,2.0
한화,6.0,5.0,-8.0,-1.0,-1.0,0.0,0.0,2.0
히어로즈,4.0,3.0,-10.0,-3.0,-3.0,-2.0,-2.0,0.0
