Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,5.5,-2.5,3.0,2.0,4.0,-12.0
OB,-2.0,0.0,3.5,-4.5,1.0,0.0,2.0,-14.0
롯데,-5.5,-3.5,0.0,-8.0,-2.5,-3.5,-1.5,-17.5
삼성,2.5,4.5,8.0,0.0,5.5,4.5,6.5,-9.5
쌍방울,-3.0,-1.0,2.5,-5.5,0.0,-1.0,1.0,-15.0
한화,-2.0,0.0,3.5,-4.5,1.0,0.0,2.0,-14.0
해태,-4.0,-2.0,1.5,-6.5,-1.0,-2.0,0.0,-16.0
현대,12.0,14.0,17.5,9.5,15.0,14.0,16.0,0.0
