Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,14.0,-3.5,4.0,0.0,9.5,6.0,-9.5
SK,-14.0,0.0,-17.5,-10.0,-14.0,-4.5,-8.0,-23.5
두산,3.5,17.5,0.0,7.5,3.5,13.0,9.5,-6.0
롯데,-4.0,10.0,-7.5,0.0,-4.0,5.5,2.0,-13.5
삼성,0.0,14.0,-3.5,4.0,0.0,9.5,6.0,-9.5
한화,-9.5,4.5,-13.0,-5.5,-9.5,0.0,-3.5,-19.0
해태,-6.0,8.0,-9.5,-2.0,-6.0,3.5,0.0,-15.5
현대,9.5,23.5,6.0,13.5,9.5,19.0,15.5,0.0
