Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-7.0,-19.5,-21.5,-14.5,3.0,-6.0,-20.5
OB,7.0,0.0,-12.5,-14.5,-7.5,10.0,1.0,-13.5
롯데,19.5,12.5,0.0,-2.0,5.0,22.5,13.5,-1.0
빙그레,21.5,14.5,2.0,0.0,7.0,24.5,15.5,1.0
삼성,14.5,7.5,-5.0,-7.0,0.0,17.5,8.5,-6.0
쌍방울,-3.0,-10.0,-22.5,-24.5,-17.5,0.0,-9.0,-23.5
태평양,6.0,-1.0,-13.5,-15.5,-8.5,9.0,0.0,-14.5
해태,20.5,13.5,1.0,-1.0,6.0,23.5,14.5,0.0
