Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,5.5,0.0,-4.5,3.0,-10.0,-5.0,-4.5
LG,-5.5,0.0,-5.5,-10.0,-2.5,-15.5,-10.5,-10.0
SK,0.0,5.5,0.0,-4.5,3.0,-10.0,-5.0,-4.5
두산,4.5,10.0,4.5,0.0,7.5,-5.5,-0.5,0.0
롯데,-3.0,2.5,-3.0,-7.5,0.0,-13.0,-8.0,-7.5
삼성,10.0,15.5,10.0,5.5,13.0,0.0,5.0,5.5
한화,5.0,10.5,5.0,0.5,8.0,-5.0,0.0,0.5
현대,4.5,10.0,4.5,0.0,7.5,-5.5,-0.5,0.0
