Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,3.0,1.5,1.0,14.0,7.0,8.0,5.5
두산,-3.0,0.0,-1.5,-2.0,11.0,4.0,5.0,2.5
롯데,-1.5,1.5,0.0,-0.5,12.5,5.5,6.5,4.0
삼성,-1.0,2.0,0.5,0.0,13.0,6.0,7.0,4.5
쌍방울,-14.0,-11.0,-12.5,-13.0,0.0,-7.0,-6.0,-8.5
한화,-7.0,-4.0,-5.5,-6.0,7.0,0.0,1.0,-1.5
해태,-8.0,-5.0,-6.5,-7.0,6.0,-1.0,0.0,-2.5
현대,-5.5,-2.5,-4.0,-4.5,8.5,1.5,2.5,0.0
