Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-6.5,-8.5,-3.0,25.5,1.0,2.0,-4.5
두산,6.5,0.0,-2.0,3.5,32.0,7.5,8.5,2.0
롯데,8.5,2.0,0.0,5.5,34.0,9.5,10.5,4.0
삼성,3.0,-3.5,-5.5,0.0,28.5,4.0,5.0,-1.5
쌍방울,-25.5,-32.0,-34.0,-28.5,0.0,-24.5,-23.5,-30.0
한화,-1.0,-7.5,-9.5,-4.0,24.5,0.0,1.0,-5.5
해태,-2.0,-8.5,-10.5,-5.0,23.5,-1.0,0.0,-6.5
현대,4.5,-2.0,-4.0,1.5,30.0,5.5,6.5,0.0
