Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,22.5,21.5,17.0,30.5,7.5,13.0,13.0
OB,-22.5,0.0,-1.0,-5.5,8.0,-15.0,-9.5,-9.5
롯데,-21.5,1.0,0.0,-4.5,9.0,-14.0,-8.5,-8.5
삼성,-17.0,5.5,4.5,0.0,13.5,-9.5,-4.0,-4.0
쌍방울,-30.5,-8.0,-9.0,-13.5,0.0,-23.0,-17.5,-17.5
태평양,-7.5,15.0,14.0,9.5,23.0,0.0,5.5,5.5
한화,-13.0,9.5,8.5,4.0,17.5,-5.5,0.0,0.0
해태,-13.0,9.5,8.5,4.0,17.5,-5.5,0.0,0.0
