Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-7.5,-8.5,-5.0,27.5,-2.0,1.0,-3.5
두산,7.5,0.0,-1.0,2.5,35.0,5.5,8.5,4.0
롯데,8.5,1.0,0.0,3.5,36.0,6.5,9.5,5.0
삼성,5.0,-2.5,-3.5,0.0,32.5,3.0,6.0,1.5
쌍방울,-27.5,-35.0,-36.0,-32.5,0.0,-29.5,-26.5,-31.0
한화,2.0,-5.5,-6.5,-3.0,29.5,0.0,3.0,-1.5
해태,-1.0,-8.5,-9.5,-6.0,26.5,-3.0,0.0,-4.5
현대,3.5,-4.0,-5.0,-1.5,31.0,1.5,4.5,0.0
