Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,1.5,2.5,-8.0,0.5,-21.5,-0.5,-15.5
LG,-1.5,0.0,1.0,-9.5,-1.0,-23.0,-2.0,-17.0
SK,-2.5,-1.0,0.0,-10.5,-2.0,-24.0,-3.0,-18.0
두산,8.0,9.5,10.5,0.0,8.5,-13.5,7.5,-7.5
롯데,-0.5,1.0,2.0,-8.5,0.0,-22.0,-1.0,-16.0
삼성,21.5,23.0,24.0,13.5,22.0,0.0,21.0,6.0
한화,0.5,2.0,3.0,-7.5,1.0,-21.0,0.0,-15.0
현대,15.5,17.0,18.0,7.5,16.0,-6.0,15.0,0.0
