Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,4.0,6.0,-5.5,1.0,0.5,5.5,-14.5
OB,-4.0,0.0,2.0,-9.5,-3.0,-3.5,1.5,-18.5
롯데,-6.0,-2.0,0.0,-11.5,-5.0,-5.5,-0.5,-20.5
삼성,5.5,9.5,11.5,0.0,6.5,6.0,11.0,-9.0
쌍방울,-1.0,3.0,5.0,-6.5,0.0,-0.5,4.5,-15.5
한화,-0.5,3.5,5.5,-6.0,0.5,0.0,5.0,-15.0
해태,-5.5,-1.5,0.5,-11.0,-4.5,-5.0,0.0,-20.0
현대,14.5,18.5,20.5,9.0,15.5,15.0,20.0,0.0
