Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-14.0,2.5,-4.0,-8.0,-11.0,-5.5,-14.0,13.5
LG,14.0,0.0,16.5,10.0,6.0,3.0,8.5,0.0,27.5
NC,-2.5,-16.5,0.0,-6.5,-10.5,-13.5,-8.0,-16.5,11.0
SK,4.0,-10.0,6.5,0.0,-4.0,-7.0,-1.5,-10.0,17.5
넥센,8.0,-6.0,10.5,4.0,0.0,-3.0,2.5,-6.0,21.5
두산,11.0,-3.0,13.5,7.0,3.0,0.0,5.5,-3.0,24.5
롯데,5.5,-8.5,8.0,1.5,-2.5,-5.5,0.0,-8.5,19.0
삼성,14.0,0.0,16.5,10.0,6.0,3.0,8.5,0.0,27.5
한화,-13.5,-27.5,-11.0,-17.5,-21.5,-24.5,-19.0,-27.5,0.0
