Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,25.0,0.0,8.0,15.0,15.0,33.5,19.5
LG,-25.0,0.0,-25.0,-17.0,-10.0,-10.0,8.5,-5.5
SK,0.0,25.0,0.0,8.0,15.0,15.0,33.5,19.5
두산,-8.0,17.0,-8.0,0.0,7.0,7.0,25.5,11.5
롯데,-15.0,10.0,-15.0,-7.0,0.0,0.0,18.5,4.5
삼성,-15.0,10.0,-15.0,-7.0,0.0,0.0,18.5,4.5
한화,-33.5,-8.5,-33.5,-25.5,-18.5,-18.5,0.0,-14.0
히어로즈,-19.5,5.5,-19.5,-11.5,-4.5,-4.5,14.0,0.0
