Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-1.5,-10.0,4.0,-5.5,1.0,-3.0,3.0
LG,1.5,0.0,-8.5,5.5,-4.0,2.5,-1.5,4.5
SK,10.0,8.5,0.0,14.0,4.5,11.0,7.0,13.0
넥센,-4.0,-5.5,-14.0,0.0,-9.5,-3.0,-7.0,-1.0
두산,5.5,4.0,-4.5,9.5,0.0,6.5,2.5,8.5
롯데,-1.0,-2.5,-11.0,3.0,-6.5,0.0,-4.0,2.0
삼성,3.0,1.5,-7.0,7.0,-2.5,4.0,0.0,6.0
한화,-3.0,-4.5,-13.0,1.0,-8.5,-2.0,-6.0,0.0
