Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,0.5,1.5,-5.0,1.5,-18.5,-0.5,-11.5
LG,-0.5,0.0,1.0,-5.5,1.0,-19.0,-1.0,-12.0
SK,-1.5,-1.0,0.0,-6.5,0.0,-20.0,-2.0,-13.0
두산,5.0,5.5,6.5,0.0,6.5,-13.5,4.5,-6.5
롯데,-1.5,-1.0,0.0,-6.5,0.0,-20.0,-2.0,-13.0
삼성,18.5,19.0,20.0,13.5,20.0,0.0,18.0,7.0
한화,0.5,1.0,2.0,-4.5,2.0,-18.0,0.0,-11.0
현대,11.5,12.0,13.0,6.5,13.0,-7.0,11.0,0.0
