Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-9.0,7.0,-3.5,3.0,-1.0,5.0
LG,-3.5,0.0,-12.5,3.5,-7.0,-0.5,-4.5,1.5
SK,9.0,12.5,0.0,16.0,5.5,12.0,8.0,14.0
넥센,-7.0,-3.5,-16.0,0.0,-10.5,-4.0,-8.0,-2.0
두산,3.5,7.0,-5.5,10.5,0.0,6.5,2.5,8.5
롯데,-3.0,0.5,-12.0,4.0,-6.5,0.0,-4.0,2.0
삼성,1.0,4.5,-8.0,8.0,-2.5,4.0,0.0,6.0
한화,-5.0,-1.5,-14.0,2.0,-8.5,-2.0,-6.0,0.0
