Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,8.0,-7.0,4.0,-3.0,4.5,5.5,-9.0
SK,-8.0,0.0,-15.0,-4.0,-11.0,-3.5,-2.5,-17.0
두산,7.0,15.0,0.0,11.0,4.0,11.5,12.5,-2.0
롯데,-4.0,4.0,-11.0,0.0,-7.0,0.5,1.5,-13.0
삼성,3.0,11.0,-4.0,7.0,0.0,7.5,8.5,-6.0
한화,-4.5,3.5,-11.5,-0.5,-7.5,0.0,1.0,-13.5
해태,-5.5,2.5,-12.5,-1.5,-8.5,-1.0,0.0,-14.5
현대,9.0,17.0,2.0,13.0,6.0,13.5,14.5,0.0
