Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-0.5,-7.0,-4.0,4.0,2.0,3.0,6.5
LG,0.5,0.0,-6.5,-3.5,4.5,2.5,3.5,7.0
SK,7.0,6.5,0.0,3.0,11.0,9.0,10.0,13.5
두산,4.0,3.5,-3.0,0.0,8.0,6.0,7.0,10.5
롯데,-4.0,-4.5,-11.0,-8.0,0.0,-2.0,-1.0,2.5
삼성,-2.0,-2.5,-9.0,-6.0,2.0,0.0,1.0,4.5
한화,-3.0,-3.5,-10.0,-7.0,1.0,-1.0,0.0,3.5
히어로즈,-6.5,-7.0,-13.5,-10.5,-2.5,-4.5,-3.5,0.0
