Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,2.5,10.0,4.5,0.5,0.0,4.0,0.5,9.5
LG,-2.5,0.0,7.5,2.0,-2.0,-2.5,1.5,-2.0,7.0
NC,-10.0,-7.5,0.0,-5.5,-9.5,-10.0,-6.0,-9.5,-0.5
SK,-4.5,-2.0,5.5,0.0,-4.0,-4.5,-0.5,-4.0,5.0
넥센,-0.5,2.0,9.5,4.0,0.0,-0.5,3.5,0.0,9.0
두산,0.0,2.5,10.0,4.5,0.5,0.0,4.0,0.5,9.5
롯데,-4.0,-1.5,6.0,0.5,-3.5,-4.0,0.0,-3.5,5.5
삼성,-0.5,2.0,9.5,4.0,0.0,-0.5,3.5,0.0,9.0
한화,-9.5,-7.0,0.5,-5.0,-9.0,-9.5,-5.5,-9.0,0.0
