Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,1.0
OB,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,1.0
롯데,-2.0,-2.0,0.0,0.0,-3.0,-2.0,-2.0,-1.0
삼성,-2.0,-2.0,0.0,0.0,-3.0,-2.0,-2.0,-1.0
쌍방울,1.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0
한화,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,1.0
해태,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,1.0
현대,-1.0,-1.0,1.0,1.0,-2.0,-1.0,-1.0,0.0
