Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.5,-22.0,2.5,-12.5,-6.0,-12.5,4.0
LG,2.5,0.0,-19.5,5.0,-10.0,-3.5,-10.0,6.5
SK,22.0,19.5,0.0,24.5,9.5,16.0,9.5,26.0
넥센,-2.5,-5.0,-24.5,0.0,-15.0,-8.5,-15.0,1.5
두산,12.5,10.0,-9.5,15.0,0.0,6.5,0.0,16.5
롯데,6.0,3.5,-16.0,8.5,-6.5,0.0,-6.5,10.0
삼성,12.5,10.0,-9.5,15.0,0.0,6.5,0.0,16.5
한화,-4.0,-6.5,-26.0,-1.5,-16.5,-10.0,-16.5,0.0
