Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,22.5,22.5,17.0,31.5,7.5,13.0,14.0
OB,-22.5,0.0,0.0,-5.5,9.0,-15.0,-9.5,-8.5
롯데,-22.5,0.0,0.0,-5.5,9.0,-15.0,-9.5,-8.5
삼성,-17.0,5.5,5.5,0.0,14.5,-9.5,-4.0,-3.0
쌍방울,-31.5,-9.0,-9.0,-14.5,0.0,-24.0,-18.5,-17.5
태평양,-7.5,15.0,15.0,9.5,24.0,0.0,5.5,6.5
한화,-13.0,9.5,9.5,4.0,18.5,-5.5,0.0,1.0
해태,-14.0,8.5,8.5,3.0,17.5,-6.5,-1.0,0.0
