Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,4.5,0.0,-4.5,2.0,-11.0,-5.0,-5.0
LG,-4.5,0.0,-4.5,-9.0,-2.5,-15.5,-9.5,-9.5
SK,0.0,4.5,0.0,-4.5,2.0,-11.0,-5.0,-5.0
두산,4.5,9.0,4.5,0.0,6.5,-6.5,-0.5,-0.5
롯데,-2.0,2.5,-2.0,-6.5,0.0,-13.0,-7.0,-7.0
삼성,11.0,15.5,11.0,6.5,13.0,0.0,6.0,6.0
한화,5.0,9.5,5.0,0.5,7.0,-6.0,0.0,0.0
현대,5.0,9.5,5.0,0.5,7.0,-6.0,0.0,0.0
