Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,1.0,5.5,-8.0,-6.5,-2.0,-9.5
OB,-1.0,0.0,4.5,-9.0,-7.5,-3.0,-10.5
롯데,-5.5,-4.5,0.0,-13.5,-12.0,-7.5,-15.0
빙그레,8.0,9.0,13.5,0.0,1.5,6.0,-1.5
삼성,6.5,7.5,12.0,-1.5,0.0,4.5,-3.0
태평양,2.0,3.0,7.5,-6.0,-4.5,0.0,-7.5
해태,9.5,10.5,15.0,1.5,3.0,7.5,0.0
