Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-10.0,5.5,1.0,-6.5,-6.0,-5.0,-13.0,15.5
LG,10.0,0.0,15.5,11.0,3.5,4.0,5.0,-3.0,25.5
NC,-5.5,-15.5,0.0,-4.5,-12.0,-11.5,-10.5,-18.5,10.0
SK,-1.0,-11.0,4.5,0.0,-7.5,-7.0,-6.0,-14.0,14.5
넥센,6.5,-3.5,12.0,7.5,0.0,0.5,1.5,-6.5,22.0
두산,6.0,-4.0,11.5,7.0,-0.5,0.0,1.0,-7.0,21.5
롯데,5.0,-5.0,10.5,6.0,-1.5,-1.0,0.0,-8.0,20.5
삼성,13.0,3.0,18.5,14.0,6.5,7.0,8.0,0.0,28.5
한화,-15.5,-25.5,-10.0,-14.5,-22.0,-21.5,-20.5,-28.5,0.0
