Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.5,0.0,-0.5,9.0,4.0,3.0,2.0
두산,-2.5,0.0,-2.5,-3.0,6.5,1.5,0.5,-0.5
롯데,0.0,2.5,0.0,-0.5,9.0,4.0,3.0,2.0
삼성,0.5,3.0,0.5,0.0,9.5,4.5,3.5,2.5
쌍방울,-9.0,-6.5,-9.0,-9.5,0.0,-5.0,-6.0,-7.0
한화,-4.0,-1.5,-4.0,-4.5,5.0,0.0,-1.0,-2.0
해태,-3.0,-0.5,-3.0,-3.5,6.0,1.0,0.0,-1.0
현대,-2.0,0.5,-2.0,-2.5,7.0,2.0,1.0,0.0
