Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,19.0,-10.0,-0.5,-6.5,6.5,5.0,-12.5
SK,-19.0,0.0,-29.0,-19.5,-25.5,-12.5,-14.0,-31.5
두산,10.0,29.0,0.0,9.5,3.5,16.5,15.0,-2.5
롯데,0.5,19.5,-9.5,0.0,-6.0,7.0,5.5,-12.0
삼성,6.5,25.5,-3.5,6.0,0.0,13.0,11.5,-6.0
한화,-6.5,12.5,-16.5,-7.0,-13.0,0.0,-1.5,-19.0
해태,-5.0,14.0,-15.0,-5.5,-11.5,1.5,0.0,-17.5
현대,12.5,31.5,2.5,12.0,6.0,19.0,17.5,0.0
