Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,-9.0,4.0,-4.5,3.0,-2.0,7.0
LG,-4.5,0.0,-13.5,-0.5,-9.0,-1.5,-6.5,2.5
SK,9.0,13.5,0.0,13.0,4.5,12.0,7.0,16.0
넥센,-4.0,0.5,-13.0,0.0,-8.5,-1.0,-6.0,3.0
두산,4.5,9.0,-4.5,8.5,0.0,7.5,2.5,11.5
롯데,-3.0,1.5,-12.0,1.0,-7.5,0.0,-5.0,4.0
삼성,2.0,6.5,-7.0,6.0,-2.5,5.0,0.0,9.0
한화,-7.0,-2.5,-16.0,-3.0,-11.5,-4.0,-9.0,0.0
