Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,8.0,10.5,14.5,6.5,14.5,20.0,-3.0
OB,-8.0,0.0,2.5,6.5,-1.5,6.5,12.0,-11.0
롯데,-10.5,-2.5,0.0,4.0,-4.0,4.0,9.5,-13.5
빙그레,-14.5,-6.5,-4.0,0.0,-8.0,0.0,5.5,-17.5
삼성,-6.5,1.5,4.0,8.0,0.0,8.0,13.5,-9.5
쌍방울,-14.5,-6.5,-4.0,0.0,-8.0,0.0,5.5,-17.5
태평양,-20.0,-12.0,-9.5,-5.5,-13.5,-5.5,0.0,-23.0
해태,3.0,11.0,13.5,17.5,9.5,17.5,23.0,0.0
