Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,24.0,-5.5,1.5,-4.0,17.0,11.5,-20.5
SK,-24.0,0.0,-29.5,-22.5,-28.0,-7.0,-12.5,-44.5
두산,5.5,29.5,0.0,7.0,1.5,22.5,17.0,-15.0
롯데,-1.5,22.5,-7.0,0.0,-5.5,15.5,10.0,-22.0
삼성,4.0,28.0,-1.5,5.5,0.0,21.0,15.5,-16.5
한화,-17.0,7.0,-22.5,-15.5,-21.0,0.0,-5.5,-37.5
해태,-11.5,12.5,-17.0,-10.0,-15.5,5.5,0.0,-32.0
현대,20.5,44.5,15.0,22.0,16.5,37.5,32.0,0.0
