Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-3.0,1.0,2.0,3.0,2.0,-1.0,2.0
OB,3.0,0.0,4.0,5.0,6.0,5.0,2.0,5.0
롯데,-1.0,-4.0,0.0,1.0,2.0,1.0,-2.0,1.0
삼성,-2.0,-5.0,-1.0,0.0,1.0,0.0,-3.0,0.0
쌍방울,-3.0,-6.0,-2.0,-1.0,0.0,-1.0,-4.0,-1.0
태평양,-2.0,-5.0,-1.0,0.0,1.0,0.0,-3.0,0.0
한화,1.0,-2.0,2.0,3.0,4.0,3.0,0.0,3.0
해태,-2.0,-5.0,-1.0,0.0,1.0,0.0,-3.0,0.0
