Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,2.0,8.0,7.5,-5.0,24.0,28.5,-12.0
OB,-2.0,0.0,6.0,5.5,-7.0,22.0,26.5,-14.0
롯데,-8.0,-6.0,0.0,-0.5,-13.0,16.0,20.5,-20.0
빙그레,-7.5,-5.5,0.5,0.0,-12.5,16.5,21.0,-19.5
삼성,5.0,7.0,13.0,12.5,0.0,29.0,33.5,-7.0
쌍방울,-24.0,-22.0,-16.0,-16.5,-29.0,0.0,4.5,-36.0
태평양,-28.5,-26.5,-20.5,-21.0,-33.5,-4.5,0.0,-40.5
해태,12.0,14.0,20.0,19.5,7.0,36.0,40.5,0.0
