Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-6.0,9.5,3.5,-4.5,-2.0,-1.0,-8.0,16.5
LG,6.0,0.0,15.5,9.5,1.5,4.0,5.0,-2.0,22.5
NC,-9.5,-15.5,0.0,-6.0,-14.0,-11.5,-10.5,-17.5,7.0
SK,-3.5,-9.5,6.0,0.0,-8.0,-5.5,-4.5,-11.5,13.0
넥센,4.5,-1.5,14.0,8.0,0.0,2.5,3.5,-3.5,21.0
두산,2.0,-4.0,11.5,5.5,-2.5,0.0,1.0,-6.0,18.5
롯데,1.0,-5.0,10.5,4.5,-3.5,-1.0,0.0,-7.0,17.5
삼성,8.0,2.0,17.5,11.5,3.5,6.0,7.0,0.0,24.5
한화,-16.5,-22.5,-7.0,-13.0,-21.0,-18.5,-17.5,-24.5,0.0
