Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-9.0,-16.0,-19.5,-12.5,0.5,-5.5,-17.0
OB,9.0,0.0,-7.0,-10.5,-3.5,9.5,3.5,-8.0
롯데,16.0,7.0,0.0,-3.5,3.5,16.5,10.5,-1.0
빙그레,19.5,10.5,3.5,0.0,7.0,20.0,14.0,2.5
삼성,12.5,3.5,-3.5,-7.0,0.0,13.0,7.0,-4.5
쌍방울,-0.5,-9.5,-16.5,-20.0,-13.0,0.0,-6.0,-17.5
태평양,5.5,-3.5,-10.5,-14.0,-7.0,6.0,0.0,-11.5
해태,17.0,8.0,1.0,-2.5,4.5,17.5,11.5,0.0
