Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.0,-0.5,-2.0,-2.5,-3.0,-6.0,9.5
LG,-4.0,0.0,-4.5,-6.0,-6.5,-7.0,-10.0,5.5
SK,0.5,4.5,0.0,-1.5,-2.0,-2.5,-5.5,10.0
넥센,2.0,6.0,1.5,0.0,-0.5,-1.0,-4.0,11.5
두산,2.5,6.5,2.0,0.5,0.0,-0.5,-3.5,12.0
롯데,3.0,7.0,2.5,1.0,0.5,0.0,-3.0,12.5
삼성,6.0,10.0,5.5,4.0,3.5,3.0,0.0,15.5
한화,-9.5,-5.5,-10.0,-11.5,-12.0,-12.5,-15.5,0.0
