Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,-0.5,3.0,4.0,6.0,5.5,3.0,4.0
OB,0.5,0.0,3.5,4.5,6.5,6.0,3.5,4.5
롯데,-3.0,-3.5,0.0,1.0,3.0,2.5,0.0,1.0
삼성,-4.0,-4.5,-1.0,0.0,2.0,1.5,-1.0,0.0
쌍방울,-6.0,-6.5,-3.0,-2.0,0.0,-0.5,-3.0,-2.0
태평양,-5.5,-6.0,-2.5,-1.5,0.5,0.0,-2.5,-1.5
한화,-3.0,-3.5,0.0,1.0,3.0,2.5,0.0,1.0
해태,-4.0,-4.5,-1.0,0.0,2.0,1.5,-1.0,0.0
