Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,13.5,1.5,1.0,6.0,9.0,23.5,11.5
LG,-13.5,0.0,-12.0,-12.5,-7.5,-4.5,10.0,-2.0
SK,-1.5,12.0,0.0,-0.5,4.5,7.5,22.0,10.0
두산,-1.0,12.5,0.5,0.0,5.0,8.0,22.5,10.5
롯데,-6.0,7.5,-4.5,-5.0,0.0,3.0,17.5,5.5
삼성,-9.0,4.5,-7.5,-8.0,-3.0,0.0,14.5,2.5
한화,-23.5,-10.0,-22.0,-22.5,-17.5,-14.5,0.0,-12.0
히어로즈,-11.5,2.0,-10.0,-10.5,-5.5,-2.5,12.0,0.0
