Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,15.5,12.5,10.5,23.0,6.0,5.5,7.0
OB,-15.5,0.0,-3.0,-5.0,7.5,-9.5,-10.0,-8.5
롯데,-12.5,3.0,0.0,-2.0,10.5,-6.5,-7.0,-5.5
삼성,-10.5,5.0,2.0,0.0,12.5,-4.5,-5.0,-3.5
쌍방울,-23.0,-7.5,-10.5,-12.5,0.0,-17.0,-17.5,-16.0
태평양,-6.0,9.5,6.5,4.5,17.0,0.0,-0.5,1.0
한화,-5.5,10.0,7.0,5.0,17.5,0.5,0.0,1.5
해태,-7.0,8.5,5.5,3.5,16.0,-1.0,-1.5,0.0
