Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,3.0,6.0,-6.0,-0.5,0.0,2.5,-12.5
OB,-3.0,0.0,3.0,-9.0,-3.5,-3.0,-0.5,-15.5
롯데,-6.0,-3.0,0.0,-12.0,-6.5,-6.0,-3.5,-18.5
삼성,6.0,9.0,12.0,0.0,5.5,6.0,8.5,-6.5
쌍방울,0.5,3.5,6.5,-5.5,0.0,0.5,3.0,-12.0
한화,0.0,3.0,6.0,-6.0,-0.5,0.0,2.5,-12.5
해태,-2.5,0.5,3.5,-8.5,-3.0,-2.5,0.0,-15.0
현대,12.5,15.5,18.5,6.5,12.0,12.5,15.0,0.0
