Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,13.5,1.0,-3.0,-4.5,8.5,1.0,-11.5
OB,-13.5,0.0,-12.5,-16.5,-18.0,-5.0,-12.5,-25.0
롯데,-1.0,12.5,0.0,-4.0,-5.5,7.5,0.0,-12.5
빙그레,3.0,16.5,4.0,0.0,-1.5,11.5,4.0,-8.5
삼성,4.5,18.0,5.5,1.5,0.0,13.0,5.5,-7.0
쌍방울,-8.5,5.0,-7.5,-11.5,-13.0,0.0,-7.5,-20.0
태평양,-1.0,12.5,0.0,-4.0,-5.5,7.5,0.0,-12.5
해태,11.5,25.0,12.5,8.5,7.0,20.0,12.5,0.0
