Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,3.5,-1.5,-3.0,-12.5,-11.0,-17.5,-11.0
OB,-3.5,0.0,-5.0,-6.5,-16.0,-14.5,-21.0,-14.5
롯데,1.5,5.0,0.0,-1.5,-11.0,-9.5,-16.0,-9.5
삼성,3.0,6.5,1.5,0.0,-9.5,-8.0,-14.5,-8.0
쌍방울,12.5,16.0,11.0,9.5,0.0,1.5,-5.0,1.5
한화,11.0,14.5,9.5,8.0,-1.5,0.0,-6.5,0.0
해태,17.5,21.0,16.0,14.5,5.0,6.5,0.0,6.5
현대,11.0,14.5,9.5,8.0,-1.5,0.0,-6.5,0.0
