Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.5,-2.0,-2.0,-4.5,-7.5,-14.0,-12.0
OB,-2.5,0.0,-4.5,-4.5,-7.0,-10.0,-16.5,-14.5
롯데,2.0,4.5,0.0,0.0,-2.5,-5.5,-12.0,-10.0
삼성,2.0,4.5,0.0,0.0,-2.5,-5.5,-12.0,-10.0
쌍방울,4.5,7.0,2.5,2.5,0.0,-3.0,-9.5,-7.5
한화,7.5,10.0,5.5,5.5,3.0,0.0,-6.5,-4.5
해태,14.0,16.5,12.0,12.0,9.5,6.5,0.0,2.0
현대,12.0,14.5,10.0,10.0,7.5,4.5,-2.0,0.0
